CityName,RegionName,Address,DeptNm,BranchNm,Longitude,Latitude,direct,limit,Station_Count
新北市,三峽區,安坑路40號前,新北市政府警察局,三峽分局,121.45453,24.93204,往三峽,40,53.0
新北市,淡水區,臺2線8.1公里與埤島里,新北市政府警察局,淡水分局,121.44647,25.19337,往臺北,70,38.0
新北市,淡水區,臺2線8公里與新市二路4段,新北市政府警察局,淡水分局,121.44685,25.19218,往三芝,70,37.0
新北市,淡水區,臺2線與牛埔子路口,新北市政府警察局,淡水分局,121.45022,25.21866,往臺北,60,26.0
新北市,新北市淡水區,淡金路二段125號,新北市政府警察局,淡水分局,121.4506,25.182,往淡水,60,39.0
新北市,淡水區,臺2線10.56公里處,新北市政府警察局,淡水分局,121.45065,25.21363,往三芝,60,27.0
新北市,淡水區,臺2線與正德國中賢孝校區前,新北市政府警察局,淡水分局,121.45203,25.22415,往臺北,50,25.0
新北市,淡水區,中正東路與竿蓁二街口,新北市政府警察局,淡水分局,121.45243,25.16272,往臺北,50,49.0
新北市,淡水區,中正東路與坪頂路口,新北市政府警察局,淡水分局,121.45485,25.15961,往臺北,50,50.0
新北市,淡水區,中正東路與八勢路口,新北市政府警察局,淡水分局,121.45941,25.15328,往淡水,50,52.0
新北市,淡水區,臺2線與紅樹林捷運站前,新北市政府警察局,淡水分局,121.45947,25.15466,往臺北,50,52.0
新北市,新北市汐止區,汐萬路3段12.8K至14.3K,新北市政府警察局,汐止分局,121.6067,25.1271,往臺北,40,36.0
新北市,新北市汐止區,汐萬路3段11.7K至12.8K,新北市政府警察局,汐止分局,121.6095,25.1245,往臺北,40,39.0
新北市,新北市汐止區,汐萬路3段12.8K至14.3K,新北市政府警察局,汐止分局,121.6095,25.1245,往汐止,40,39.0
新北市,新北市汐止區,汐萬路3段6.2K至11.7K,新北市政府警察局,汐止分局,121.6159,25.1265,往臺北,40,38.0
新北市,新北市汐止區,汐萬路3段11.7K至12.8K,新北市政府警察局,汐止分局,121.6159,25.1265,往汐止,40,38.0
新北市,新北市汐止區,汐萬路3段6.2K至11.7K,新北市政府警察局,汐止分局,121.6352,25.111,往汐止,40,56.0
新北市,汐止區,大同路1段與樟樹二路口,新北市政府警察局,汐止分局,121.64021,25.05999,往汐止,50,64.0
新北市,汐止區,大同路1段與樟樹一路口,新北市政府警察局,汐止分局,121.64259,25.06111,往臺北,50,63.0
新北市,汐止區,臺5線14.4公里處,新北市政府警察局,汐止分局,121.65135,25.06157,往基隆,50,58.0
新北市,汐止區,臺5線15.86公里處,新北市政府警察局,汐止分局,121.66457,25.06671,往汐止,50,62.0
新北市,汐止區,大同路3段205號前,新北市政府警察局,汐止分局,121.67155,25.07699,往基隆,50,72.0
新北市,汐止區,新臺五路與茄苳路口,新北市政府警察局,汐止分局,121.674904,25.065943,往汐止,50,57.0
新北市,汐止區,臺5線17.68公里處,新北市政府警察局,汐止分局,121.68126,25.06842,往基隆或汐止,50,68.0
新北市,汐止區,大同路3段與保新路口,新北市政府警察局,汐止分局,121.68333,25.07278,往基隆,50,69.0
新北市,瑞芳區,楓仔瀨路瑞楓陸橋前臺2丁線5.95k,新北市政府警察局,瑞芳分局,121.77496,25.10369,往基隆,50,79.0
新北市,瑞芳區,臺62甲線4.9公里處,新北市政府警察局,瑞芳分局,121.77542,25.115238,往四腳亭,60,81.0
新北市,瑞芳區,臺62線下明燈路匝道,新北市政府警察局,瑞芳分局,121.79625,25.11272,往瑞芳,40,66.0
新北市,瑞芳區,臺62線快速公路16.83公里處,新北市政府警察局,瑞芳分局,121.80344,25.117428,往基隆,80,65.0
新北市,瑞芳區,臺62線快速公路16.95公里處,新北市政府警察局,瑞芳分局,121.80344,25.117428,往瑞芳,80,65.0
新北市,瑞芳區,中山路與東和街口,新北市政府警察局,瑞芳分局,121.80405,25.10624,往南,50,61.0
新北市,瑞芳區,臺2丁線與明燈路口,新北市政府警察局,瑞芳分局,121.80943,25.10765,往瑞芳,50,60.0
新北市,瑞芳區,臺2線72.4公里,新北市政府警察局,瑞芳分局,121.81608,25.12807,往宜蘭,50,57.0
新北市,瑞芳區,臺2線81公里欽賢國中旁,新北市政府警察局,瑞芳分局,121.81609,25.12807,往宜蘭,50,57.0
新北市,瑞芳區,臺2線78.4公里處與北34路口,新北市政府警察局,瑞芳分局,121.86391,25.122484,往貢寮,60,20.0
新北市,瑞芳區,臺2線81.2公里與南雅路,新北市政府警察局,瑞芳分局,121.88808,25.12077,往基隆,50,12.0
新北市,瑞芳區,臺2線84.6公里鼻頭隧道口,新北市政府警察局,瑞芳分局,121.91718,25.1212,往基隆,50,6.0
新北市,土城區,中央路4段與龍泉路口,新北市政府警察局,土城分局,121.40913,24.94975,往土城,50,72.0
新北市,土城區,擺接堡路與民權街,新北市政府警察局,土城分局,121.41591,24.9646,往板橋,50,88.0
新北市,土城區,擺接堡路與民權街口,新北市政府警察局,土城分局,121.41621,24.96472,往三峽,50,88.0
新北市,土城區,中央路3段與中興路口,新北市政府警察局,土城分局,121.42566,24.96286,往三峽,50,85.0
新北市,土城區,中央路3段與大安路,新北市政府警察局,土城分局,121.43242,24.965454,往土城交流道,50,83.0
